vaccine_id,state_id,date,total_doses,first_dose,second_dose,covaxin,covishield,sputnik_v,precaution_dose
6135,30,2021-06-26,433131,371534,61597,0,433131,0,0
6136,30,2021-06-27,433136,371539,61597,0,433136,0,0
6137,30,2021-06-28,448770,384196,64574,0,448770,0,0
6138,30,2021-06-29,462454,394505,67949,0,462454,0,0
6139,30,2021-06-30,473810,401506,72304,0,473810,0,0
6140,30,2021-07-01,483470,407286,76184,0,483470,0,0
6141,30,2021-07-02,493534,411724,81810,0,493534,0,0
6142,30,2021-07-03,501578,416397,85181,0,501578,0,0
6143,30,2021-07-04,501580,416397,85183,0,501580,0,0
6144,30,2021-07-05,515248,423054,92194,0,515248,0,0
6145,30,2021-07-06,527470,428512,98958,0,527470,0,0
6146,30,2021-07-07,537467,432987,104480,0,537467,0,0
6147,30,2021-07-08,546775,436734,110041,0,546775,0,0
6148,30,2021-07-09,556100,440417,115683,0,556100,0,0
6149,30,2021-07-10,560587,442125,118462,0,560587,0,0
6150,30,2021-07-11,560587,442125,118462,0,560587,0,0
6151,30,2021-07-12,570245,445999,124246,0,570245,0,0
6152,30,2021-07-13,572209,447174,125035,0,572209,0,0
6153,30,2021-07-14,576624,451037,125587,0,576624,0,0
6154,30,2021-07-15,586083,455475,130608,0,586083,0,0
6155,30,2021-07-16,595976,461643,134333,0,595976,0,0
6156,30,2021-07-17,600482,464383,136099,0,600482,0,0
6157,30,2021-07-18,600616,464508,136108,0,600616,0,0
6158,30,2021-07-19,602701,465924,136777,0,602701,0,0
6159,30,2021-07-20,610184,471162,139022,0,610184,0,0
6160,30,2021-07-21,615158,474356,140802,0,615158,0,0
6161,30,2021-07-22,619709,477661,142048,0,619709,0,0
6162,30,2021-07-23,624999,481112,143887,0,624999,0,0
6163,30,2021-07-24,626545,482041,144504,0,626545,0,0
6164,30,2021-07-25,626545,482041,144504,0,626545,0,0
6165,30,2021-07-26,630016,484753,145263,0,630016,0,0
6166,30,2021-07-27,632688,486553,146135,0,632688,0,0
6167,30,2021-07-28,633927,487514,146413,0,633927,0,0
6168,30,2021-07-29,635789,488841,146948,0,635789,0,0
6169,30,2021-07-30,637950,490105,147845,0,637950,0,0
6170,30,2021-07-31,638736,490631,148105,0,638736,0,0
6171,30,2021-08-01,639327,491205,148122,0,639327,0,0
6172,30,2021-08-02,642176,493353,148823,0,642176,0,0
6173,30,2021-08-03,643576,494089,149487,0,643576,0,0
6174,30,2021-08-04,644762,494904,149858,0,644762,0,0
6175,30,2021-08-05,646220,495935,150285,0,646220,0,0
6176,30,2021-08-06,647540,496921,150619,0,647540,0,0
6177,30,2021-08-07,647897,497154,150743,0,647897,0,0
6178,30,2021-08-08,647897,497154,150743,0,647897,0,0
6179,30,2021-08-09,649389,497851,151538,0,649389,0,0
6180,31,2021-01-16,1167,1167,0,6,1161,0,0
6181,31,2021-01-17,1745,1745,0,29,1716,0,0
6182,31,2021-01-18,2861,2861,0,42,2819,0,0
6183,31,2021-01-19,6154,6154,0,111,6043,0,0
6184,31,2021-01-20,9060,9060,0,144,8916,0,0
6185,31,2021-01-21,15654,15654,0,227,15427,0,0
6186,31,2021-01-22,23659,23659,0,355,23304,0,0
6187,31,2021-01-23,31127,31127,0,510,30617,0,0
6188,31,2021-01-24,35144,35144,0,591,34553,0,0
6189,31,2021-01-25,41396,41396,0,740,40656,0,0
6190,31,2021-01-26,46310,46310,0,896,45414,0,0
6191,31,2021-01-27,54195,54195,0,1085,53110,0,0
6192,31,2021-01-28,61290,61290,0,1247,60043,0,0
6193,31,2021-01-29,66918,66918,0,1331,65587,0,0
6194,31,2021-01-30,76934,76934,0,1495,75439,0,0
6195,31,2021-01-31,77809,77809,0,1505,76304,0,0
6196,31,2021-02-01,85002,85002,0,1606,83396,0,0
6197,31,2021-02-02,91094,91094,0,1698,89396,0,0
6198,31,2021-02-03,98750,98750,0,1849,96901,0,0
6199,31,2021-02-04,107904,107904,0,1966,105938,0,0
6200,31,2021-02-05,116857,116857,0,2076,114781,0,0
6201,31,2021-02-06,126381,126381,0,2311,124070,0,0
6202,31,2021-02-07,127289,127289,0,2311,124978,0,0
6203,31,2021-02-08,139024,139024,0,2815,136209,0,0
6204,31,2021-02-09,150915,150915,0,2913,148002,0,0
6205,31,2021-02-10,162412,162412,0,3016,159396,0,0
6206,31,2021-02-11,173368,173368,0,3098,170270,0,0
6207,31,2021-02-12,184565,184565,0,3178,181387,0,0
6208,31,2021-02-13,195870,195203,667,3379,191824,0,0
6209,31,2021-02-14,196467,195796,671,3379,192417,0,0
6210,31,2021-02-15,205097,203921,1176,3566,200355,0,0
6211,31,2021-02-16,215964,213823,2141,3673,210150,0,0
6212,31,2021-02-17,227737,224158,3579,3812,220346,0,0
6213,31,2021-02-18,234412,228388,6024,3805,224583,0,0
6214,31,2021-02-19,256388,246203,10185,4198,242005,0,0
6215,31,2021-02-20,269873,255918,13955,4417,251501,0,0
6216,31,2021-02-21,270487,256365,14122,4421,251944,0,0
6217,31,2021-02-22,280847,262213,18634,4579,257634,0,0
6218,31,2021-02-23,291582,268486,23096,4696,263790,0,0
6219,31,2021-02-24,300604,273618,26986,4813,268805,0,0
6220,31,2021-02-25,308895,278432,30463,4975,273457,0,0
6221,31,2021-02-26,319966,284640,35326,5222,279418,0,0
6222,31,2021-02-27,319966,284640,35326,5222,279418,0,0
6223,31,2021-02-28,319966,284640,35326,5222,279418,0,0
6224,31,2021-03-01,319966,284640,35326,5222,279418,0,0
6225,31,2021-03-02,357600,315543,42057,5886,309657,0,0
6226,31,2021-03-03,400506,353429,47077,6745,346684,0,0
6227,31,2021-03-04,455609,404222,51387,7946,396276,0,0
6228,31,2021-03-05,532154,474441,57713,9590,464851,0,0
6229,31,2021-03-06,619615,554443,65172,11737,542706,0,0
6230,31,2021-03-07,646341,579008,67333,12594,566414,0,0
6231,31,2021-03-08,732192,658443,73749,14584,643859,0,0
6232,31,2021-03-09,733464,651487,81977,16381,717029,0,0
6233,31,2021-03-10,820208,729539,90669,18645,801509,0,0
6234,31,2021-03-11,905294,805176,100118,21190,884041,0,0
6235,31,2021-03-12,996547,887006,109541,23812,972671,0,0
6236,31,2021-03-13,1086617,967045,119572,27158,1059395,0,0
6237,31,2021-03-14,1108284,987144,121140,28210,1080010,0,0
6238,31,2021-03-15,1205503,1075960,129543,32244,1173195,0,0
6239,31,2021-03-16,1423843,1282816,141027,40810,1383033,0,0
6240,31,2021-03-17,1581558,1429800,151758,53377,1528181,0,0
6241,31,2021-03-18,1695339,1533516,161823,68471,1626868,0,0
6242,31,2021-03-19,1814949,1642080,172869,89414,1725535,0,0
6243,31,2021-03-20,1941168,1757406,183762,119795,1821373,0,0
6244,31,2021-03-21,1988556,1801246,187310,138934,1849622,0,0
6245,31,2021-03-22,2085366,1889774,195592,168271,1917095,0,0
6246,31,2021-03-23,2217917,2011826,206091,217158,2000759,0,0
6247,31,2021-03-24,2317475,2105533,211942,258964,2058511,0,0
6248,31,2021-03-25,2422220,2204055,218165,295526,2126694,0,0
6249,31,2021-03-26,2527792,2302650,225142,322886,2204906,0,0
6250,31,2021-03-27,2632190,2401267,230923,345673,2286517,0,0
6251,31,2021-03-28,2653179,2421436,231743,350269,2302910,0,0
6252,31,2021-03-29,2748044,2509568,238476,366211,2381833,0,0
6253,31,2021-03-30,2829551,2583284,246267,378779,2450772,0,0
6254,31,2021-03-31,2905435,2650411,255024,390439,2514996,0,0
6255,31,2021-04-01,2965312,2703180,262132,398362,2566950,0,0
6256,31,2021-04-02,3046904,2774534,272370,410098,2636806,0,0
6257,31,2021-04-03,3101889,2821427,280462,417195,2684694,0,0
6258,31,2021-04-04,3141884,2855222,286662,423427,2718457,0,0
6259,31,2021-04-05,3187087,2892174,294913,429313,2757774,0,0
6260,31,2021-04-06,3219359,2918808,300551,434314,2785045,0,0
6261,31,2021-04-07,3280537,2967647,312890,443519,2837018,0,0
6262,31,2021-04-08,3400924,3061151,339773,459339,2941585,0,0
6263,31,2021-04-09,3532446,3166812,365634,475882,3056564,0,0
6264,31,2021-04-10,3665295,3274164,391131,492256,3173039,0,0
6265,31,2021-04-11,3714682,3316055,398627,500185,3214497,0,0
6266,31,2021-04-12,3880228,3449290,430938,517200,3363028,0,0
6267,31,2021-04-13,4019326,3565954,453372,532413,3486913,0,0
6268,31,2021-04-14,4110125,3641043,469082,542671,3567454,0,0
6269,31,2021-04-15,4315785,3801731,514054,563954,3751831,0,0
6270,31,2021-04-16,4528836,3966587,562249,590463,3938373,0,0
6271,31,2021-04-17,4669044,4063643,605401,613357,4055687,0,0
6272,31,2021-04-18,4710862,4090953,619909,624338,4086524,0,0
6273,31,2021-04-19,4813376,4147072,666304,654271,4159105,0,0
6274,31,2021-04-20,4892064,4187565,704499,682404,4209660,0,0
6275,31,2021-04-21,4965564,4223251,742313,708301,4257263,0,0
6276,31,2021-04-22,5075681,4268889,806792,728203,4347478,0,0
6277,31,2021-04-23,5205556,4323326,882230,745060,4460496,0,0
6278,31,2021-04-24,5327915,4376661,951254,757930,4569985,0,0
6279,31,2021-04-25,5351073,4388384,962689,761022,4590051,0,0
6280,31,2021-04-26,5483332,4440291,1043041,783406,4699926,0,0
6281,31,2021-04-27,5624732,4495630,1129102,814748,4809984,0,0
6282,31,2021-04-28,5740648,4544279,1196369,839740,4900908,0,0
6283,31,2021-04-29,5845197,4589747,1255450,868619,4976578,0,0
6284,31,2021-04-30,5947056,4635084,1311972,896561,5050495,0,0
6285,31,2021-05-01,6030884,4671707,1359177,910724,5120160,0,0
6286,31,2021-05-02,6046415,4679335,1367080,913563,5132852,0,0
6287,31,2021-05-03,6135244,4716835,1418409,923475,5211769,0,0
6288,31,2021-05-04,6210666,4750360,1460306,932547,5278119,0,0
6289,31,2021-05-05,6279062,4781479,1497583,941481,5337581,0,0
6290,31,2021-05-06,6379188,4823176,1556012,963716,5415472,0,0
6291,31,2021-05-07,6478830,4866561,1612269,985661,5493169,0,0
6292,31,2021-05-08,6546261,4895451,1650810,1000822,5545439,0,0
6293,31,2021-05-09,6569914,4906062,1663852,1005549,5564365,0,0
6294,31,2021-05-10,6676837,4951333,1725504,1016620,5660217,0,0
6295,31,2021-05-11,6762623,4991388,1771235,1026445,5736178,0,0
6296,31,2021-05-12,6851406,5037596,1813810,1035957,5815449,0,0
6297,31,2021-05-13,6951309,5092140,1859169,1045897,5905412,0,0
6298,31,2021-05-14,7009930,5126070,1883860,1052108,5957822,0,0
6299,31,2021-05-15,7074066,5162834,1911232,1065723,6008343,0,0
6300,31,2021-05-16,7088176,5172965,1915211,1069858,6018318,0,0
6301,31,2021-05-17,7145700,5216811,1928889,1087164,6058536,0,0
6302,31,2021-05-18,7194563,5255610,1938953,1100365,6094198,0,0
6303,31,2021-05-19,7238986,5292027,1946959,1111414,6127572,0,0
6304,31,2021-05-20,7281385,5328713,1952672,1120399,6160986,0,0
6305,31,2021-05-21,7324570,5366882,1957688,1127840,6196730,0,0
6306,31,2021-05-22,7376365,5414503,1961862,1134499,6241866,0,0
6307,31,2021-05-23,7391550,5428452,1963098,1135878,6255672,0,0
6308,31,2021-05-24,7474446,5507417,1967029,1143767,6330679,0,0
6309,31,2021-05-25,7661541,5690306,1971235,1159495,6502046,0,0
6310,31,2021-05-26,7911981,5937633,1974348,1175779,6736202,0,0
6311,31,2021-05-27,8207573,6228593,1978980,1198182,7009391,0,0
6312,31,2021-05-28,8515660,6520208,1995452,1252763,7262897,0,0
6313,31,2021-05-29,8794771,6781739,2013032,1323927,7470844,0,0
6314,31,2021-05-30,8893998,6875084,2018914,1347360,7546638,0,0
6315,31,2021-05-31,9095854,7063107,2032747,1398688,7697166,0,0
6316,31,2021-06-01,9240004,7190142,2049862,1448667,7791337,0,0
6317,31,2021-06-02,9349171,7286844,2062327,1486152,7863019,0,0
6318,31,2021-06-03,9620641,7545710,2074931,1525249,8095392,0,0
6319,31,2021-06-04,9876220,7790199,2086021,1579310,8296910,0,0
6320,31,2021-06-05,10018873,7924700,2094173,1633138,8385735,0,0
6321,31,2021-06-06,10069493,7972482,2097011,1661068,8408425,0,0
6322,31,2021-06-07,10135731,8031685,2104046,1695583,8440148,0,0
6323,31,2021-06-08,10185541,8076791,2108750,1712385,8473156,0,0
6324,31,2021-06-09,10228792,8116108,2112684,1723335,8505457,0,0
6325,31,2021-06-10,10272414,8156189,2116225,1731945,8540444,25,0
6326,31,2021-06-11,10340158,8215741,2124417,1770029,8569989,140,0
6327,31,2021-06-12,10648430,8503345,2145085,1805831,8842307,292,0
6328,31,2021-06-13,10866186,8711904,2154282,1832529,9033365,292,0
6329,31,2021-06-14,11147886,8976866,2171020,1891333,9256218,335,0
6330,31,2021-06-15,11285738,9104491,2181247,1936105,9349288,345,0
6331,31,2021-06-16,11643851,9441618,2202233,1986276,9657220,355,0
6332,31,2021-06-17,11935112,9713059,2222053,2043906,9890841,365,0
6333,31,2021-06-18,12148674,9911018,2237656,2097552,10050732,390,0
6334,31,2021-06-19,12498914,10238404,2260510,2133139,10365370,405,0
6335,31,2021-06-20,12701415,10429212,2272203,2144571,10556439,405,0
6336,31,2021-06-21,13106666,10807056,2299610,2159078,10947148,440,0
6337,31,2021-06-22,13414792,11092832,2321960,2172525,11241792,475,0
6338,31,2021-06-23,13636788,11289696,2347092,2263719,11372533,536,0
6339,31,2021-06-24,14048419,11658908,2389511,2366442,11681370,607,0
6340,31,2021-06-25,14478557,12056330,2422227,2449270,12028617,670,0
6341,31,2021-06-26,14890041,12420061,2469980,2505217,12384000,824,0
6342,31,2021-06-27,15021946,12535263,2486683,2531246,12489871,829,0
6343,31,2021-06-28,15231397,12716906,2514491,2569981,12660446,970,0
6344,31,2021-06-29,15510424,12963745,2546679,2596643,12912612,1169,0
6345,31,2021-06-30,15642085,13072807,2569278,2619254,13021219,1612,0
6346,31,2021-07-01,15859592,13260693,2598899,2633986,13223775,1831,0
6347,31,2021-07-02,16171046,13523115,2647931,2659078,13509903,2065,0
6348,31,2021-07-03,16636165,13922204,2713961,2685792,13947931,2442,0
6349,31,2021-07-04,16747198,14014851,2732347,2694411,14050198,2589,0
6350,31,2021-07-05,16920558,14153278,2767280,2707950,14209753,2855,0
6351,31,2021-07-06,17017222,14224524,2792698,2720133,14293847,3242,0
6352,31,2021-07-07,17093526,14279592,2813934,2732468,14357391,3667,0
6353,31,2021-07-08,17242667,14363188,2879479,2771499,14467104,4064,0
6354,31,2021-07-09,17335483,14417332,2918151,2795543,14535181,4759,0
6355,31,2021-07-10,17404688,14464514,2940174,2809019,14589343,6326,0
6356,31,2021-07-11,17489838,14521299,2968539,2812616,14669893,7329,0
6357,31,2021-07-12,17843953,14777773,3066180,2822198,15012716,9039,0
6358,31,2021-07-13,18181398,15039119,3142279,2830367,15340136,10895,0
6359,31,2021-07-14,18548239,15322521,3225718,2892615,15642842,12782,0
6360,31,2021-07-15,18730668,15443587,3287081,2934868,15781334,14466,0
6361,31,2021-07-16,19028978,15655125,3373853,2985186,16027896,15896,0
6362,31,2021-07-17,19382285,15924709,3457576,3024034,16340889,17362,0
6363,31,2021-07-18,19496996,16014013,3482983,3032796,16446521,17679,0
6364,31,2021-07-19,19749085,16212301,3536784,3048710,16681507,18868,0
6365,31,2021-07-20,19919524,16351116,3568408,3059606,16839945,19973,0
6366,31,2021-07-21,20093881,16489572,3604309,3068674,17004217,20990,0
6367,31,2021-07-22,20398939,16739547,3659392,3077626,17299450,21863,0
6368,31,2021-07-23,20724967,17001787,3723180,3104050,17598068,22849,0
6369,31,2021-07-24,21027753,17244484,3783269,3134776,17869211,23766,0
6370,31,2021-07-25,21134839,17331126,3803713,3143344,17966861,24634,0
6371,31,2021-07-26,21430837,17578231,3852606,3158431,18247134,25272,0
6372,31,2021-07-27,21727255,17830930,3896325,3172492,18529003,25760,0
6373,31,2021-07-28,21985876,18046934,3938942,3182830,18776585,26461,0
6374,31,2021-07-29,22323375,18307571,4015804,3235213,19060967,27195,0
6375,31,2021-07-30,22660132,18555545,4104587,3300741,19331412,27979,0
6376,31,2021-07-31,23036192,18835602,4200590,3381898,19625188,29106,0
6377,31,2021-08-01,23303574,19063195,4240379,3432365,19841668,29541,0
6378,31,2021-08-02,23622736,19321702,4301034,3469051,20122835,30850,0
6379,31,2021-08-03,23903639,19547901,4355738,3516249,20355388,32002,0
6380,31,2021-08-04,24199269,19760942,4438327,3600344,20565543,33382,0
6381,31,2021-08-05,24495564,19998737,4496827,3653551,20807159,34854,0
6382,31,2021-08-06,24818414,20255133,4563281,3732832,21049554,36028,0
6383,31,2021-08-07,25126156,20507625,4618531,3774871,21313782,37503,0
6384,31,2021-08-08,25277500,20635755,4641745,3793500,21446352,37648,0
6385,31,2021-08-09,25522708,20836674,4686034,3851723,21632554,38431,0
6386,32,2021-01-16,317,317,0,0,317,0,0
6387,32,2021-01-17,437,437,0,0,437,0,0
6388,32,2021-01-18,2463,2463,0,0,2463,0,0
6389,32,2021-01-19,11169,11169,0,0,11169,0,0
6390,32,2021-01-20,11291,11291,0,0,11291,0,0
6391,32,2021-01-21,17837,17837,0,0,17837,0,0
6392,32,2021-01-22,24830,24830,0,0,24830,0,0
6393,32,2021-01-23,26183,26183,0,0,26183,0,0
6394,32,2021-01-24,27829,27829,0,0,27829,0,0
6395,32,2021-01-25,50646,50646,0,0,50646,0,0
6396,32,2021-01-26,51194,51194,0,0,51194,0,0
6397,32,2021-01-27,58306,58306,0,0,58306,0,0
6398,32,2021-01-28,78713,78713,0,0,78713,0,0
6399,32,2021-01-29,92418,92418,0,0,92418,0,0
6400,32,2021-01-30,95000,95000,0,0,95000,0,0
6401,32,2021-01-31,95057,95057,0,0,95057,0,0
6402,32,2021-02-01,95234,95234,0,0,95234,0,0
6403,32,2021-02-02,96413,96413,0,1,96412,0,0
6404,32,2021-02-03,103183,103183,0,1,103182,0,0
6405,32,2021-02-04,114647,114647,0,1,114646,0,0
6406,32,2021-02-05,121588,121588,0,1,121587,0,0
6407,32,2021-02-06,135977,135977,0,1,135976,0,0
6408,32,2021-02-07,136225,136225,0,1,136224,0,0
6409,32,2021-02-08,156285,156285,0,604,155681,0,0
6410,32,2021-02-09,171308,171308,0,7469,163839,0,0
6411,32,2021-02-10,186195,186195,0,18190,168005,0,0
6412,32,2021-02-11,198677,198677,0,27865,170812,0,0
6413,32,2021-02-12,206864,206864,0,34949,171915,0,0
6414,32,2021-02-13,211719,209790,1929,35849,173941,0,0
6415,32,2021-02-14,212538,210201,2337,35849,174352,0,0
6416,32,2021-02-15,231322,219843,11479,36119,183724,0,0
6417,32,2021-02-16,290997,250141,40856,36507,213634,0,0
6418,32,2021-02-17,291913,250649,41264,36593,214056,0,0
6419,32,2021-02-18,325420,260486,64934,36703,223783,0,0
6420,32,2021-02-19,355287,276506,78781,36962,239544,0,0
6421,32,2021-02-20,357179,277517,79662,37473,240044,0,0
6422,32,2021-02-21,357467,277539,79928,37473,240066,0,0
6423,32,2021-02-22,376262,278786,97476,37595,241191,0,0
6424,32,2021-02-23,377711,279390,98321,38104,241286,0,0
6425,32,2021-02-24,379363,281009,98354,39717,241292,0,0
6426,32,2021-02-25,400394,283924,116470,41174,242750,0,0
6427,32,2021-02-26,419089,291425,127664,44096,247329,0,0
6428,32,2021-02-27,419089,291425,127664,44096,247329,0,0
6429,32,2021-02-28,419089,291425,127664,44096,247329,0,0
6430,32,2021-03-01,419089,291425,127664,44096,247329,0,0
6431,32,2021-03-02,426555,297234,129321,44097,253137,0,0
6432,32,2021-03-03,438614,306322,132292,44102,262220,0,0
6433,32,2021-03-04,462808,322444,140364,44138,278306,0,0
6434,32,2021-03-05,488204,341073,147131,44154,296919,0,0
6435,32,2021-03-06,520798,362082,158716,44800,317282,0,0
6436,32,2021-03-07,522369,363597,158772,44819,318778,0,0
6437,32,2021-03-08,561227,389985,171242,45900,344085,0,0
6438,32,2021-03-09,424673,241595,183078,56954,367648,0,0
6439,32,2021-03-10,447836,256024,191812,64577,383188,0,0
6440,32,2021-03-11,451366,259321,192045,65115,386178,0,0
6441,32,2021-03-12,480210,275371,204839,76148,403989,0,0
6442,32,2021-03-13,496264,288451,207813,79951,416240,0,0
6443,32,2021-03-14,498020,290186,207834,80078,417869,0,0
6444,32,2021-03-15,528117,315832,212285,86306,441738,0,0
6445,32,2021-03-16,722573,507868,214705,96697,625876,0,0
6446,32,2021-03-17,845902,630011,215891,111405,734497,0,0
6447,32,2021-03-18,878581,661459,217122,117598,760983,0,0
6448,32,2021-03-19,906927,688667,218260,123264,783663,0,0
6449,32,2021-03-20,939941,720396,219545,131175,808766,0,0
6450,32,2021-03-21,943919,724262,219657,132510,811409,0,0
6451,32,2021-03-22,979723,758722,221001,138480,841243,0,0
6452,32,2021-03-23,1016879,793939,222940,145967,870912,0,0
6453,32,2021-03-24,1051931,828174,223757,154960,896971,0,0
6454,32,2021-03-25,1093196,867030,226166,163997,929199,0,0
6455,32,2021-03-26,1134829,905529,229300,173631,961198,0,0
6456,32,2021-03-27,1171066,940796,230270,181227,989839,0,0
6457,32,2021-03-28,1173165,942868,230297,181541,991624,0,0
6458,32,2021-03-29,1186001,955419,230582,184164,1001837,0,0
6459,32,2021-03-30,1231006,997601,233405,188577,1042429,0,0
6460,32,2021-03-31,1267237,1030664,236573,191982,1075255,0,0
6461,32,2021-04-01,1317924,1077830,240094,195556,1122368,0,0
6462,32,2021-04-02,1384865,1140121,244744,199274,1185591,0,0
6463,32,2021-04-03,1434779,1185843,248936,201697,1233082,0,0
6464,32,2021-04-04,1478863,1227030,251833,205151,1273712,0,0
6465,32,2021-04-05,1534833,1278480,256353,208067,1326766,0,0
6466,32,2021-04-06,1573611,1313584,260027,210995,1362616,0,0
6467,32,2021-04-07,1676020,1405944,270076,220900,1455120,0,0
6468,32,2021-04-08,1783117,1504570,278547,232662,1550455,0,0
6469,32,2021-04-09,1898182,1611380,286802,243555,1654627,0,0
6470,32,2021-04-10,2059925,1763427,296498,248890,1811035,0,0
6471,32,2021-04-11,2161186,1861282,299904,251212,1909974,0,0
6472,32,2021-04-12,2292040,1982573,309467,257338,2034702,0,0
6473,32,2021-04-13,2318151,2006982,311169,258492,2059659,0,0
6474,32,2021-04-14,2452611,2129490,323121,267499,2185112,0,0
6475,32,2021-04-15,2621835,2283343,338492,301224,2320611,0,0
6476,32,2021-04-16,2802063,2447626,354437,405112,2396951,0,0
6477,32,2021-04-17,2952245,2584964,367281,499940,2452305,0,0
6478,32,2021-04-18,2960202,2591096,369106,504773,2455429,0,0
6479,32,2021-04-19,3132540,2742005,390535,518477,2614063,0,0
6480,32,2021-04-20,3272099,2861258,410841,539310,2732789,0,0
6481,32,2021-04-21,3394643,2965467,429176,551525,2843118,0,0
6482,32,2021-04-22,3604586,3148315,456271,561611,3042975,0,0
6483,32,2021-04-23,3811861,3332501,479360,571385,3240476,0,0
6484,32,2021-04-24,4003828,3500047,503781,580553,3423275,0,0
6485,32,2021-04-25,4071469,3559142,512327,582589,3488880,0,0
6486,32,2021-04-26,4286975,3744656,542319,589584,3697391,0,0
6487,32,2021-04-27,4400003,3837190,562813,598594,3801409,0,0
6488,32,2021-04-28,4542064,3955399,586665,605152,3936912,0,0
6489,32,2021-04-29,4612780,4010610,602170,612321,4000459,0,0
6490,32,2021-04-30,4780184,4151762,628422,617745,4162439,0,0
6491,32,2021-05-01,4787544,4157933,629611,618505,4169039,0,0
6492,32,2021-05-02,4787811,4158090,629721,618541,4169270,0,0
6493,32,2021-05-03,4815920,4178677,637243,618758,4197162,0,0
6494,32,2021-05-04,4881513,4227755,653758,619907,4261606,0,0
6495,32,2021-05-05,4960587,4275187,685400,622789,4337798,0,0
6496,32,2021-05-06,5042065,4325903,716162,625096,4416969,0,0
6497,32,2021-05-07,5122572,4376415,746157,626360,4496212,0,0
6498,32,2021-05-08,5202960,4388638,814322,635641,4567319,0,0
6499,32,2021-05-09,5205226,4389592,815634,636355,4568871,0,0
6500,32,2021-05-10,5313900,4406542,907358,657177,4656723,0,0
6501,32,2021-05-11,5406513,4422419,984094,670078,4736435,0,0
6502,32,2021-05-12,5440783,4432324,1008459,679547,4761236,0,0
6503,32,2021-05-13,5479812,4442464,1037348,692132,4787680,0,0
6504,32,2021-05-14,5513553,4450029,1063524,709293,4804250,0,0
6505,32,2021-05-15,5513738,4450028,1063710,709492,4804236,0,0
6506,32,2021-05-16,5513723,4450013,1063710,709478,4804235,0,0
6507,32,2021-05-17,5514512,4450594,1063918,710204,4804239,0,0
6508,32,2021-05-18,5516590,4451311,1065279,712202,4804241,0,0
6509,32,2021-05-19,5519773,4451824,1067949,715327,4804244,0,0
6510,32,2021-05-20,5523167,4452572,1070595,718655,4804266,0,0
6511,32,2021-05-21,5523980,4453033,1070947,719437,4804297,246,0
6512,32,2021-05-22,5526806,4453425,1073381,722244,4804302,260,0
6513,32,2021-05-23,5527533,4453837,1073696,722926,4804309,298,0
6514,32,2021-05-24,5530377,4454485,1075892,725749,4804311,317,0
6515,32,2021-05-25,5589800,4462811,1126989,784357,4805088,355,0
6516,32,2021-05-26,5653872,4477983,1175889,845213,4807581,1078,0
6517,32,2021-05-27,5704158,4495506,1208652,891419,4810218,2521,0
6518,32,2021-05-28,5807342,4577957,1229385,924870,4878751,3721,0
6519,32,2021-05-29,5918092,4672773,1245319,952510,4959370,6212,0
6520,32,2021-05-30,5985460,4737360,1248100,959463,5018076,7921,0
6521,32,2021-05-31,6064809,4802730,1262079,987525,5066616,10668,0
6522,32,2021-06-01,6151360,4878994,1272366,1014992,5123602,12766,0
6523,32,2021-06-02,6226923,4947737,1279186,1039209,5173837,13877,0
6524,32,2021-06-03,6320774,5033655,1287119,1066332,5239874,14568,0
6525,32,2021-06-04,6428387,5133125,1295262,1095401,5318347,14639,0
6526,32,2021-06-05,6577056,5274798,1302258,1125557,5436733,14766,0
6527,32,2021-06-06,6695588,5391957,1303631,1143102,5537720,14766,0
6528,32,2021-06-07,6865466,5554284,1311182,1175670,5674944,14852,0
6529,32,2021-06-08,7046084,5728537,1317547,1208645,5822501,14938,0
6530,32,2021-06-09,7224148,5900344,1323804,1238788,5970284,15076,0
6531,32,2021-06-10,7404779,6074863,1329916,1266941,6122634,15204,0
6532,32,2021-06-11,7616140,6279779,1336361,1295923,6304896,15321,0
6533,32,2021-06-12,7830864,6488020,1342844,1318999,6496069,15796,0
6534,32,2021-06-13,7981120,6636883,1344237,1330893,6633949,16278,0
6535,32,2021-06-14,8167470,6817886,1349584,1387496,6763242,16732,0
6536,32,2021-06-15,8333524,6979076,1354448,1455575,6860869,17080,0
6537,32,2021-06-16,8511947,7151956,1359991,1544319,6949766,17862,0
6538,32,2021-06-17,8694842,7327371,1367471,1641327,7033877,19638,0
6539,32,2021-06-18,8874911,7499623,1375288,1705146,7147893,21872,0
6540,32,2021-06-19,9069710,7684311,1385399,1759428,7285471,24811,0
6541,32,2021-06-20,9173921,7785158,1388763,1770763,7376481,26677,0
6542,32,2021-06-21,9327568,7928931,1398637,1783499,7514259,29810,0
6543,32,2021-06-22,9486520,8076582,1409938,1795818,7657901,32801,0
6544,32,2021-06-23,9654533,8233390,1421143,1837928,7781640,34965,0
6545,32,2021-06-24,9865603,8430040,1435563,1863743,7965489,36371,0
6546,32,2021-06-25,10082372,8632930,1449442,1886233,8158456,37683,0
6547,32,2021-06-26,10326965,8850210,1476755,1904231,8382528,40206,0
6548,32,2021-06-27,10431095,8945567,1485528,1910238,8480087,40770,0
6549,32,2021-06-28,10654325,9139505,1514820,1927219,8685130,41976,0
6550,32,2021-06-29,10874672,9329183,1545489,1939623,8892072,42977,0
6551,32,2021-06-30,11071415,9493724,1577691,1999363,9026550,45502,0
6552,32,2021-07-01,11240416,9636141,1604275,2034883,9159256,46277,0
6553,32,2021-07-02,11423209,9783478,1639731,2082632,9293548,47029,0
