case_id,country_id,state_id,report_date,report_time,confirmed,deaths,recovered,new_confirmed,new_deaths,active_cases
4864,1,10,2021-02-15,08:00:00,54235,779,52910,42,1,546
4865,1,10,2021-02-16,08:00:00,54275,781,52969,40,2,525
4866,1,10,2021-02-17,08:00:00,54323,784,53035,48,3,504
4867,1,10,2021-02-18,08:00:00,54369,786,53074,46,2,509
4868,1,10,2021-02-19,08:00:00,54421,786,53125,52,0,510
4869,1,10,2021-02-20,08:00:00,54466,787,53181,45,1,498
4870,1,10,2021-02-21,08:00:00,54523,787,53243,57,0,493
4871,1,10,2021-02-22,08:00:00,54562,787,53287,39,0,488
4872,1,10,2021-02-23,08:00:00,54591,787,53340,29,0,464
4873,1,10,2021-02-24,08:00:00,54648,788,53381,57,1,479
4874,1,10,2021-02-25,08:00:00,54700,789,53416,52,1,495
4875,1,10,2021-02-26,08:00:00,54771,791,53449,71,2,531
4876,1,10,2021-02-27,08:00:00,54871,794,53490,100,3,587
4877,1,10,2021-02-28,08:00:00,54932,794,53540,61,0,598
4878,1,10,2021-03-01,08:00:00,54986,795,53585,54,1,606
4879,1,10,2021-03-02,08:00:00,55026,796,53647,40,1,583
4880,1,10,2021-03-03,08:00:00,55073,796,53695,47,0,582
4881,1,10,2021-03-04,08:00:00,55143,796,53737,70,0,610
4882,1,10,2021-03-05,08:00:00,55212,798,53775,69,2,639
4883,1,10,2021-03-06,08:00:00,55291,799,53817,79,1,675
4884,1,10,2021-03-07,08:00:00,55361,799,53862,70,0,700
4885,1,10,2021-03-08,08:00:00,55409,799,53922,48,0,688
4886,1,10,2021-03-09,08:00:00,55463,799,54032,54,0,632
4887,1,10,2021-03-10,08:00:00,55538,802,54073,75,3,663
4888,1,10,2021-03-11,08:00:00,55538,802,54073,0,0,663
4889,1,10,2021-03-12,08:00:00,55607,802,54130,69,0,675
4890,1,10,2021-03-13,08:00:00,55758,804,54209,151,2,745
4891,1,10,2021-03-14,08:00:00,55851,805,54279,93,1,767
4892,1,10,2021-03-15,08:00:00,55917,806,54362,66,1,749
4893,1,10,2021-03-16,08:00:00,56006,807,54424,89,1,775
4894,1,10,2021-03-17,08:00:00,56100,811,54497,94,4,792
4895,1,10,2021-03-18,08:00:00,56173,812,54556,73,1,805
4896,1,10,2021-03-19,08:00:00,56271,813,54597,98,1,861
4897,1,10,2021-03-20,08:00:00,56371,815,54657,100,2,899
4898,1,10,2021-03-21,08:00:00,56525,815,54713,154,0,997
4899,1,10,2021-03-22,08:00:00,56623,818,54792,98,3,1013
4900,1,10,2021-03-23,08:00:00,56708,818,54873,85,0,1017
4901,1,10,2021-03-24,08:00:00,56841,821,54931,133,3,1089
4902,1,10,2021-03-25,08:00:00,56981,821,55004,140,0,1156
4903,1,10,2021-03-26,08:00:00,57170,822,55070,189,1,1278
4904,1,10,2021-03-27,08:00:00,57283,823,55181,113,1,1279
4905,1,10,2021-03-28,08:00:00,57453,824,55250,170,1,1379
4906,1,10,2021-03-29,08:00:00,57584,826,55354,131,2,1404
4907,1,10,2021-03-30,08:00:00,57712,828,55455,128,2,1429
4908,1,10,2021-03-31,08:00:00,57839,829,55591,127,1,1419
4909,1,10,2021-04-01,08:00:00,58039,830,55653,200,1,1556
4910,1,10,2021-04-02,08:00:00,58304,831,55757,265,1,1716
4911,1,10,2021-04-03,08:00:00,58584,832,55838,280,1,1914
4912,1,10,2021-04-04,08:00:00,58803,834,55989,219,2,1980
4913,1,10,2021-04-05,08:00:00,59068,835,56156,265,1,2077
4914,1,10,2021-04-06,08:00:00,59315,837,56298,247,2,2180
4915,1,10,2021-04-07,08:00:00,59702,838,56393,387,1,2471
4916,1,10,2021-04-08,08:00:00,60229,840,56531,527,2,2858
4917,1,10,2021-04-09,08:00:00,60811,842,56638,582,2,3331
4918,1,10,2021-04-10,08:00:00,61239,845,56797,428,3,3597
4919,1,10,2021-04-11,08:00:00,61779,846,56964,540,1,3969
4920,1,10,2021-04-12,08:00:00,62304,848,57134,525,2,4322
4921,1,10,2021-04-13,08:00:00,62780,850,57365,476,2,4565
4922,1,10,2021-04-14,08:00:00,63342,853,57601,562,3,4888
4923,1,10,2021-04-15,08:00:00,63815,857,57846,473,4,5112
4924,1,10,2021-04-16,08:00:00,64572,862,58028,757,5,5682
4925,1,10,2021-04-17,08:00:00,65499,868,58310,927,6,6321
4926,1,10,2021-04-18,08:00:00,66261,872,58746,762,4,6643
4927,1,10,2021-04-19,08:00:00,67212,883,59277,951,11,7052
4928,1,10,2021-04-20,08:00:00,68152,900,59705,940,17,7547
4929,1,10,2021-04-21,08:00:00,69312,926,60145,1160,26,8241
4930,1,10,2021-04-22,08:00:00,70814,943,60571,1502,17,9300
4931,1,10,2021-04-23,08:00:00,72224,964,61032,1410,21,10228
4932,1,10,2021-04-24,08:00:00,73644,976,61628,1420,12,11040
4933,1,10,2021-04-25,08:00:00,75184,993,62113,1540,17,12078
4934,1,10,2021-04-26,08:00:00,77477,1017,62771,2293,24,13689
4935,1,10,2021-04-27,08:00:00,79798,1055,63483,2321,38,15260
4936,1,10,2021-04-28,08:00:00,81908,1086,64231,2110,31,16591
4937,1,10,2021-04-29,08:00:00,85009,1110,65070,3101,24,18829
4938,1,10,2021-04-30,08:00:00,88028,1146,65984,3019,36,20898
4939,1,10,2021-05-01,08:00:00,91052,1168,66939,3024,22,22945
4940,1,10,2021-05-02,08:00:00,93355,1222,68249,2303,54,23884
4941,1,10,2021-05-03,08:00:00,95385,1274,69504,2030,52,24607
4942,1,10,2021-05-04,08:00:00,98088,1320,70929,2703,46,25839
4943,1,10,2021-05-05,08:00:00,100902,1372,72799,2814,52,26731
4944,1,10,2021-05-06,08:00:00,104398,1443,74991,3496,71,27964
4945,1,10,2021-05-07,08:00:00,108267,1501,77014,3869,58,29752
4946,1,10,2021-05-08,08:00:00,112462,1557,79189,4195,56,31716
4947,1,10,2021-05-09,08:00:00,116213,1612,82214,3751,55,32387
4948,1,10,2021-05-10,08:00:00,118846,1679,85292,2633,67,31875
4949,1,10,2021-05-11,08:00:00,121650,1729,87659,2804,50,32262
4950,1,10,2021-05-12,08:00:00,124774,1804,90134,3124,75,32836
4951,1,10,2021-05-13,08:00:00,127639,1874,92974,2865,70,32791
4952,1,10,2021-05-14,08:00:00,130130,1937,95240,2491,63,32953
4953,1,10,2021-05-15,08:00:00,132585,1998,98200,2455,61,32387
4954,1,10,2021-05-16,08:00:00,134542,2056,101712,1957,58,30774
4955,1,10,2021-05-17,08:00:00,135856,2099,105505,1314,43,28252
4956,1,10,2021-05-18,08:00:00,137418,2152,109513,1562,53,25753
4957,1,10,2021-05-19,08:00:00,138776,2197,112633,1358,45,23946
4958,1,10,2021-05-20,08:00:00,139985,2228,114793,1209,31,22964
4959,1,10,2021-05-21,08:00:00,141567,2272,118487,1582,44,20808
4960,1,10,2021-05-22,08:00:00,143192,2302,121562,1625,30,19328
4961,1,10,2021-05-23,08:00:00,144839,2341,124255,1647,39,18243
4962,1,10,2021-05-24,08:00:00,146460,2383,126800,1621,42,17277
4963,1,10,2021-05-25,08:00:00,147861,2421,129162,1401,38,16278
4964,1,10,2021-05-26,08:00:00,149410,2460,131244,1549,39,15706
4965,1,10,2021-05-27,08:00:00,150897,2499,132607,1487,39,15791
4966,1,10,2021-05-28,08:00:00,152401,2538,134164,1504,39,15699
4967,1,10,2021-05-29,08:00:00,153456,2570,135560,1055,32,15326
4968,1,10,2021-05-30,08:00:00,154419,2597,136766,963,27,15056
4969,1,10,2021-05-31,08:00:00,155064,2625,138429,645,28,14010
4970,1,10,2021-06-01,08:00:00,155666,2649,140254,602,24,12763
4971,1,10,2021-06-02,08:00:00,156569,2671,142031,903,22,11867
4972,1,10,2021-06-03,08:00:00,157275,2693,143742,706,22,10840
4973,1,10,2021-06-04,08:00:00,157847,2710,145437,572,17,9700
4974,1,10,2021-06-05,08:00:00,158423,2727,146597,576,17,9099
4975,1,10,2021-06-06,08:00:00,158990,2744,148030,567,17,8216
4976,1,10,2021-06-07,08:00:00,159393,2760,149479,403,16,7154
4977,1,10,2021-06-08,08:00:00,159811,2840,150574,418,80,6397
4978,1,10,2021-06-09,08:00:00,160284,2859,151526,473,19,5899
4979,1,10,2021-06-10,08:00:00,160740,2877,152073,456,18,5790
4980,1,10,2021-06-11,08:00:00,161153,2891,152657,413,14,5605
4981,1,10,2021-06-12,08:00:00,161576,2899,153476,423,8,5201
4982,1,10,2021-06-13,08:00:00,162048,2914,154077,472,15,5057
4983,1,10,2021-06-14,08:00:00,162468,2928,154658,420,14,4882
4984,1,10,2021-06-15,08:00:00,162721,2937,155378,253,9,4406
4985,1,10,2021-06-16,08:00:00,163048,2947,155926,327,10,4175
4986,1,10,2021-06-17,08:00:00,163358,2960,156354,310,13,4044
4987,1,10,2021-06-18,08:00:00,163612,2969,156819,254,9,3824
4988,1,10,2021-06-19,08:00:00,163927,2975,157353,315,6,3599
4989,1,10,2021-06-20,08:00:00,164229,2984,157772,302,9,3473
4990,1,10,2021-06-21,08:00:00,164436,2990,158178,207,6,3268
4991,1,10,2021-06-22,08:00:00,164654,2997,158591,218,7,3066
4992,1,10,2021-06-23,08:00:00,164957,3008,159029,303,11,2920
4993,1,10,2021-06-24,08:00:00,165197,3013,159419,240,5,2765
4994,1,10,2021-06-25,08:00:00,165426,3022,159677,229,9,2727
4995,1,10,2021-06-26,08:00:00,165648,3027,159954,222,5,2667
4996,1,10,2021-06-27,08:00:00,165883,3032,160247,235,5,2604
4997,1,10,2021-06-28,08:00:00,166098,3039,160548,215,7,2511
4998,1,10,2021-06-29,08:00:00,166236,3046,160874,138,7,2316
4999,1,10,2021-06-30,08:00:00,166449,3048,161160,213,2,2241
5000,1,10,2021-07-01,08:00:00,166689,3054,161361,240,6,2274
5001,1,10,2021-07-02,08:00:00,166920,3060,161582,231,6,2278
5002,1,10,2021-07-03,08:00:00,167103,3062,161867,183,2,2174
5003,1,10,2021-07-04,08:00:00,167272,3069,162074,169,7,2129
5004,1,10,2021-07-05,08:00:00,167436,3073,162276,164,4,2087
5005,1,10,2021-07-06,08:00:00,167566,3075,162557,130,2,1934
5006,1,10,2021-07-07,08:00:00,167823,3079,162787,257,4,1957
5007,1,10,2021-07-08,08:00:00,168015,3082,162983,192,3,1950
5008,1,10,2021-07-09,08:00:00,168210,3086,163159,195,4,1965
5009,1,10,2021-07-10,08:00:00,168430,3088,163347,220,2,1995
5010,1,10,2021-07-11,08:00:00,168585,3095,163530,155,7,1960
5011,1,10,2021-07-12,08:00:00,168716,3097,163771,131,2,1848
5012,1,10,2021-07-13,08:00:00,168824,3097,163957,108,0,1770
5013,1,10,2021-07-14,08:00:00,168988,3101,164155,164,4,1732
5014,1,10,2021-07-15,08:00:00,169215,3101,164326,227,0,1788
5015,1,10,2021-07-16,08:00:00,169341,3102,164460,126,1,1779
5016,1,10,2021-07-17,08:00:00,169461,3106,164696,120,4,1659
5017,1,10,2021-07-18,08:00:00,169620,3109,164848,159,3,1663
5018,1,10,2021-07-19,08:00:00,169740,3111,165067,120,2,1562
5019,1,10,2021-07-20,08:00:00,169839,3111,165292,99,0,1436
5020,1,10,2021-07-21,08:00:00,169971,3113,165449,132,2,1409
5021,1,10,2021-07-22,08:00:00,170102,3118,165571,131,5,1413
5022,1,10,2021-07-23,08:00:00,170199,3123,165700,97,5,1376
5023,1,10,2021-07-24,08:00:00,170272,3126,165839,73,3,1307
5024,1,10,2021-07-25,08:00:00,170416,3126,166052,144,0,1238
5025,1,10,2021-07-26,08:00:00,170491,3132,166201,75,6,1158
5026,1,10,2021-07-27,08:00:00,170581,3136,166308,90,4,1137
5027,1,10,2021-07-28,08:00:00,170729,3140,166459,148,4,1130
5028,1,10,2021-07-29,08:00:00,170810,3142,166586,81,2,1082
5029,1,10,2021-07-30,08:00:00,170900,3144,166679,90,2,1077
5030,1,10,2021-07-31,08:00:00,171052,3146,166813,152,2,1093
5031,1,10,2021-08-01,08:00:00,171146,3147,166941,94,1,1058
5032,1,10,2021-08-02,08:00:00,171205,3148,167046,59,1,1011
5033,1,10,2021-08-03,08:00:00,171295,3150,167118,90,2,1027
5034,1,10,2021-08-04,08:00:00,171396,3152,167245,101,2,999
5035,1,10,2021-08-05,08:00:00,171506,3153,167335,110,1,1018
5036,1,10,2021-08-06,08:00:00,171608,3156,167423,102,3,1029
5037,1,10,2021-08-07,08:00:00,171705,3157,167556,97,1,992
5038,1,10,2021-08-08,08:00:00,171814,3159,167649,109,2,1006
5039,1,10,2021-08-09,08:00:00,171883,3160,167736,69,1,987
5040,1,10,2021-08-10,08:00:00,171944,3164,167884,61,4,896
5041,1,10,2021-08-11,08:00:00,172085,3164,167978,141,0,943
5042,1,11,2020-03-20,18:00:00,5,0,0,5,0,5
5043,1,11,2020-03-21,18:00:00,7,0,0,2,0,7
5044,1,11,2020-03-22,18:00:00,18,1,0,11,1,17
5045,1,11,2020-03-23,18:00:00,29,1,0,11,0,28
5046,1,11,2020-03-24,18:00:00,33,1,0,4,0,32
5047,1,11,2020-03-25,18:00:00,38,1,0,5,0,37
5048,1,11,2020-03-26,18:00:00,43,3,0,5,2,40
5049,1,11,2020-03-27,10:00:00,43,3,0,0,0,40
5050,1,11,2020-03-28,18:00:00,45,3,0,2,0,42
5051,1,11,2020-03-29,19:30:00,58,5,1,13,2,52
5052,1,11,2020-03-30,21:30:00,69,6,1,11,1,62
5053,1,11,2020-03-31,20:30:00,73,6,3,4,0,64
5054,1,11,2020-04-01,19:30:00,82,6,5,9,0,71
5055,1,11,2020-04-02,18:00:00,87,7,8,5,1,72
5056,1,11,2020-04-03,18:00:00,95,8,10,8,1,77
5057,1,11,2020-04-04,18:00:00,105,10,14,10,2,81
5058,1,11,2020-04-05,18:00:00,122,11,18,17,1,93
5059,1,11,2020-04-06,18:00:00,144,12,22,22,1,110
5060,1,11,2020-04-07,18:00:00,165,13,25,21,1,127
5061,1,11,2020-04-08,17:00:00,165,13,25,0,0,127
5062,1,11,2020-04-09,17:00:00,179,16,25,14,3,138
5063,1,11,2020-04-10,17:00:00,241,17,26,62,1,198
5064,1,11,2020-04-11,17:00:00,308,19,31,67,2,258
5065,1,11,2020-04-12,17:00:00,432,22,44,124,3,366
5066,1,11,2020-04-13,17:00:00,539,26,47,107,4,466
5067,1,11,2020-04-14,17:00:00,617,26,55,78,0,536
5068,1,11,2020-04-15,17:00:00,695,30,59,78,4,606
5069,1,11,2020-04-16,17:00:00,871,36,64,176,6,771
5070,1,11,2020-04-17,17:00:00,1021,38,74,150,2,909
5071,1,11,2020-04-18,17:00:00,1272,48,88,251,10,1136
5072,1,11,2020-04-19,17:00:00,1604,58,94,332,10,1452
5073,1,11,2020-04-20,17:00:00,1851,67,106,247,9,1678
5074,1,11,2020-04-21,17:00:00,2066,77,131,215,10,1858
5075,1,11,2020-04-22,17:00:00,2272,95,144,206,18,2033
5076,1,11,2020-04-23,17:00:00,2407,103,179,135,8,2125
5077,1,11,2020-04-24,17:00:00,2624,112,258,217,9,2254
5078,1,11,2020-04-25,17:00:00,2815,127,265,191,15,2423
5079,1,11,2020-04-26,17:00:00,3071,133,282,256,6,2656
5080,1,11,2020-04-27,17:00:00,3301,151,313,230,18,2837
5081,1,11,2020-04-28,17:00:00,3548,162,394,247,11,2992
5082,1,11,2020-04-29,17:00:00,3774,181,434,226,19,3159
5083,1,11,2020-04-30,17:00:00,4082,197,527,308,16,3358
5084,1,11,2020-05-01,17:00:00,4395,214,613,313,17,3568
5085,1,11,2020-05-02,17:00:00,4721,236,735,326,22,3750
5086,1,11,2020-05-03,17:00:00,5055,262,896,334,26,3897
5087,1,11,2020-05-04,17:00:00,5428,290,1042,373,28,4096
5088,1,11,2020-05-05,17:00:00,5804,319,1195,376,29,4290
5089,1,11,2020-05-06,08:00:00,6245,368,1381,441,49,4496
5090,1,11,2020-05-07,08:00:00,6625,396,1500,380,28,4729
5091,1,11,2020-05-08,08:00:00,7012,425,1709,387,29,4878
5092,1,11,2020-05-09,08:00:00,7402,449,1872,390,24,5081
5093,1,11,2020-05-10,08:00:00,7796,472,2091,394,23,5233
5094,1,11,2020-05-11,08:00:00,8194,493,2545,398,21,5156
5095,1,11,2020-05-12,08:00:00,8541,513,2780,347,20,5248
5096,1,11,2020-05-13,08:00:00,8903,537,3246,362,24,5120
5097,1,11,2020-05-14,08:00:00,9267,566,3562,364,29,5139
5098,1,11,2020-05-15,08:00:00,9591,586,3753,324,20,5252
5099,1,11,2020-05-16,08:00:00,9931,606,4035,340,20,5290
5100,1,11,2020-05-17,08:00:00,10988,625,4308,1057,19,6055
5101,1,11,2020-05-18,08:00:00,11379,659,4499,391,34,6221
5102,1,11,2020-05-19,08:00:00,11745,694,4804,366,35,6247
5103,1,11,2020-05-20,08:00:00,12140,719,5043,395,25,6378
5104,1,11,2020-05-21,08:00:00,12537,749,5219,397,30,6569
5105,1,11,2020-05-22,08:00:00,12905,773,5488,368,24,6644
5106,1,11,2020-05-23,08:00:00,13268,802,5880,363,29,6586
5107,1,11,2020-05-24,08:00:00,13664,829,6169,396,27,6666
5108,1,11,2020-05-25,08:00:00,14056,858,6412,392,29,6786
5109,1,11,2020-05-26,08:00:00,14460,888,6636,404,30,6936
5110,1,11,2020-05-27,08:00:00,14821,915,7139,361,27,6767
5111,1,11,2020-05-28,08:00:00,15195,938,7549,374,23,6708
5112,1,11,2020-05-29,08:00:00,15562,960,8003,367,22,6599
5113,1,11,2020-05-30,08:00:00,15934,980,8611,372,20,6343
5114,1,11,2020-05-31,08:00:00,16343,1007,9230,409,27,6106
5115,1,11,2020-06-01,08:00:00,16779,1038,9919,436,31,5822
5116,1,11,2020-06-02,08:00:00,17200,1063,10780,421,25,5357
5117,1,11,2020-06-03,08:00:00,17617,1092,11894,417,29,4631
5118,1,11,2020-06-04,08:00:00,18100,1122,12212,483,30,4766
5119,1,11,2020-06-05,08:00:00,18584,1155,12667,484,33,4762
5120,1,11,2020-06-06,08:00:00,19094,1190,13003,510,35,4901
5121,1,11,2020-06-07,08:00:00,19592,1219,13316,498,29,5057
5122,1,11,2020-06-08,08:00:00,20070,1249,13635,478,30,5186
5123,1,11,2020-06-09,08:00:00,20545,1280,13956,475,31,5309
5124,1,11,2020-06-10,08:00:00,21014,1313,14365,469,33,5336
5125,1,11,2020-06-11,08:00:00,21521,1347,14735,507,34,5439
5126,1,11,2020-06-12,08:00:00,22032,1385,15101,511,38,5546
5127,1,11,2020-06-13,08:00:00,22527,1415,15493,495,30,5619
5128,1,11,2020-06-14,08:00:00,23038,1448,15883,511,33,5707
5129,1,11,2020-06-15,08:00:00,23544,1477,16325,506,29,5742
5130,1,11,2020-06-16,08:00:00,24055,1505,16664,511,28,5886
5131,1,11,2020-06-17,08:00:00,24577,1533,17082,522,28,5962
5132,1,11,2020-06-18,08:00:00,25093,1560,17430,516,27,6103
5133,1,11,2020-06-19,08:00:00,25601,1591,17819,508,31,6191
5134,1,11,2020-06-20,08:00:00,26141,1618,18159,540,27,6364
5135,1,11,2020-06-21,08:00:00,26680,1638,18694,539,20,6348
5136,1,11,2020-06-22,08:00:00,27260,1663,19349,580,25,6248
5137,1,11,2020-06-23,08:00:00,27825,1684,19909,565,21,6232
5138,1,11,2020-06-24,08:00:00,28371,1710,20513,546,26,6148
5139,1,11,2020-06-25,08:00:00,28943,1735,21088,572,25,6120
5140,1,11,2020-06-26,08:00:00,29520,1753,21498,577,18,6269
5141,1,11,2020-06-27,08:00:00,30095,1771,22030,575,18,6294
5142,1,11,2020-06-28,08:00:00,30709,1789,22409,614,18,6511
5143,1,11,2020-06-29,08:00:00,31320,1808,22800,611,19,6712
5144,1,11,2020-06-30,08:00:00,31938,1827,23240,618,19,6871
5145,1,11,2020-07-01,08:00:00,32557,1846,23662,619,19,7049
5146,1,11,2020-07-02,08:00:00,33232,1867,24030,675,21,7335
5147,1,11,2020-07-03,08:00:00,33913,1886,24593,681,19,7434
5148,1,11,2020-07-04,08:00:00,34600,1904,24933,687,18,7763
5149,1,11,2020-07-05,08:00:00,35312,1925,25406,712,21,7981
5150,1,11,2020-07-06,08:00:00,36037,1943,25892,725,18,8202
5151,1,11,2020-07-07,08:00:00,36772,1960,26315,735,17,8497
5152,1,11,2020-07-08,08:00:00,37550,1977,26720,778,17,8853
5153,1,11,2020-07-09,08:00:00,38333,1993,27289,783,16,9051
5154,1,11,2020-07-10,08:00:00,39194,2008,27718,861,15,9468
5155,1,11,2020-07-11,08:00:00,40069,2022,28147,875,14,9900
5156,1,11,2020-07-12,08:00:00,40941,2032,28649,872,10,10260
5157,1,11,2020-07-13,08:00:00,41820,2045,29162,879,13,10613
5158,1,11,2020-07-14,08:00:00,42722,2055,29770,902,10,10897
5159,1,11,2020-07-15,08:00:00,43637,2069,30503,915,14,11065
5160,1,11,2020-07-16,08:00:00,44552,2079,31286,915,10,11187
5161,1,11,2020-07-17,08:00:00,45481,2089,32103,929,10,11289
5162,1,11,2020-07-18,08:00:00,46430,2106,32973,949,17,11351
5163,1,11,2020-07-19,08:00:00,47390,2122,34035,960,16,11233
5164,1,11,2020-07-20,08:00:00,48355,2142,34901,965,20,11312
5165,1,11,2020-07-21,08:00:00,49353,2162,35678,998,20,11513
5166,1,11,2020-07-22,08:00:00,50379,2196,36423,1026,34,11760
5167,1,11,2020-07-23,08:00:00,51399,2224,37260,1020,28,11915
5168,1,11,2020-07-24,08:00:00,52477,2252,37978,1078,28,12247
5169,1,11,2020-07-25,08:00:00,53545,2278,38849,1068,26,12418
5170,1,11,2020-07-26,08:00:00,54626,2300,39631,1081,22,12695
5171,1,11,2020-07-27,08:00:00,55822,2326,40365,1196,26,13131
5172,1,11,2020-07-28,08:00:00,56874,2348,41380,1052,22,13146
5173,1,11,2020-07-29,08:00:00,57982,2372,42412,1108,24,13198
5174,1,11,2020-07-30,08:00:00,59126,2396,43195,1144,24,13535
5175,1,11,2020-07-31,08:00:00,60285,2418,44074,1159,22,13793
5176,1,11,2020-08-01,08:00:00,61438,2441,44907,1153,23,14090
5177,1,11,2020-08-02,08:00:00,62463,2464,45699,1025,23,14300
5178,1,11,2020-08-03,08:00:00,63562,2486,46504,1099,22,14572
5179,1,11,2020-08-04,08:00:00,64585,2508,47478,1023,22,14599
5180,1,11,2020-08-05,08:00:00,65599,2533,48376,1014,25,14690
5181,1,11,2020-08-06,08:00:00,66669,2556,49433,1070,23,14680
5182,1,11,2020-08-07,08:00:00,67699,2583,50350,1030,27,14766
5183,1,11,2020-08-08,08:00:00,68768,2605,51720,1069,22,14443
5184,1,11,2020-08-09,08:00:00,69869,2628,52855,1101,23,14386
5185,1,11,2020-08-10,08:00:00,70965,2652,54166,1096,24,14147
5186,1,11,2020-08-11,08:00:00,72031,2672,55304,1066,20,14055
5187,1,11,2020-08-12,08:00:00,73163,2695,56444,1132,23,14024
5188,1,11,2020-08-13,08:00:00,74318,2713,57421,1155,18,14184
5189,1,11,2020-08-14,08:00:00,75408,2731,58467,1090,18,14210
5190,1,11,2020-08-15,08:00:00,76480,2746,59538,1072,15,14196
5191,1,11,2020-08-16,08:00:00,77559,2765,60553,1079,19,14241
5192,1,11,2020-08-17,08:00:00,78680,2785,61512,1121,20,14383
5193,1,11,2020-08-18,08:00:00,79710,2800,62595,1030,15,14315
5194,1,11,2020-08-19,08:00:00,80802,2820,63703,1092,20,14279
5195,1,11,2020-08-20,08:00:00,81942,2837,64823,1140,17,14282
5196,1,11,2020-08-21,08:00:00,83107,2853,65946,1165,16,14308
5197,1,11,2020-08-22,08:00:00,84311,2867,67267,1204,14,14177
5198,1,11,2020-08-23,08:00:00,85523,2881,68243,1212,14,14399
5199,1,11,2020-08-24,08:00:00,86624,2895,69212,1101,14,14517
5200,1,11,2020-08-25,08:00:00,87691,2908,70231,1067,13,14552
5201,1,11,2020-08-26,08:00:00,88805,2928,71236,1114,20,14641
5202,1,11,2020-08-27,08:00:00,89994,2945,72282,1189,17,14767
5203,1,11,2020-08-28,08:00:00,91179,2962,73475,1185,17,14742
5204,1,11,2020-08-29,08:00:00,92452,2976,74525,1273,14,14951
5205,1,11,2020-08-30,08:00:00,93734,2989,75636,1282,13,15109
5206,1,11,2020-08-31,08:00:00,95009,3006,76731,1275,17,15272
5207,1,11,2020-09-01,08:00:00,96300,3020,77756,1291,14,15524
5208,1,11,2020-09-02,08:00:00,97629,3034,78887,1329,14,15708
5209,1,11,2020-09-03,08:00:00,98888,3046,79929,1259,12,15913
5210,1,11,2020-09-04,08:00:00,100213,3062,81055,1325,16,16096
5211,1,11,2020-09-05,08:00:00,101533,3076,82273,1320,14,16184
5212,1,11,2020-09-06,08:00:00,102844,3091,83419,1311,15,16334
5213,1,11,2020-09-07,08:00:00,104179,3105,84631,1335,14,16443
5214,1,11,2020-09-08,08:00:00,105509,3120,85907,1330,15,16482
5215,1,11,2020-09-09,08:00:00,106804,3133,87352,1295,13,16319
5216,1,11,2020-09-10,08:00:00,108133,3149,88688,1329,16,16296
5217,1,11,2020-09-11,08:00:00,109465,3164,90103,1332,15,16198
5218,1,11,2020-09-12,08:00:00,110809,3180,91343,1344,16,16286
5219,1,11,2020-09-13,08:00:00,112174,3195,92678,1365,15,16301
5220,1,11,2020-09-14,08:00:00,113500,3210,93883,1326,15,16407
5221,1,11,2020-09-15,08:00:00,114834,3227,95138,1334,17,16469
5222,1,11,2020-09-16,08:00:00,116183,3244,96582,1349,17,16357
5223,1,11,2020-09-17,08:00:00,117547,3256,98029,1364,12,16262
5224,1,11,2020-09-18,08:00:00,118926,3270,99681,1379,14,15975
5225,1,11,2020-09-19,08:00:00,120336,3286,100974,1410,16,16076
5226,1,11,2020-09-20,08:00:00,121768,3302,102444,1432,16,16022
5227,1,11,2020-09-21,08:00:00,123175,3319,103648,1407,17,16208
5228,1,11,2020-09-22,08:00:00,124605,3336,104964,1430,17,16305
5229,1,11,2020-09-23,08:00:00,126007,3352,106285,1402,16,16370
5230,1,11,2020-09-24,08:00:00,127379,3367,107574,1372,15,16438
5231,1,11,2020-09-25,08:00:00,128787,3381,109079,1408,14,16327
5232,1,11,2020-09-26,08:00:00,130229,3393,110358,1442,12,16478
5233,1,11,2020-09-27,08:00:00,131646,3406,111777,1417,13,16463
5234,1,11,2020-09-28,08:00:00,133057,3416,113008,1411,10,16633
5235,1,11,2020-09-29,08:00:00,134461,3428,114344,1404,12,16689
5236,1,11,2020-09-30,08:00:00,135842,3439,115727,1381,11,16676
5237,1,11,2020-10-01,08:00:00,137232,3450,117099,1390,11,16683
5238,1,11,2020-10-02,08:00:00,138583,3460,118433,1351,10,16690
5239,1,11,2020-10-03,08:00:00,139893,3475,119683,1310,15,16735
5240,1,11,2020-10-04,08:00:00,141236,3487,120987,1343,12,16762
5241,1,11,2020-10-05,08:00:00,142538,3496,122233,1302,9,16809
5242,1,11,2020-10-06,08:00:00,143865,3509,123638,1327,13,16718
5243,1,11,2020-10-07,08:00:00,145200,3519,125111,1335,10,16570
5244,1,11,2020-10-08,08:00:00,146673,3531,126657,1473,12,16485
5245,1,11,2020-10-09,08:00:00,147789,3538,127786,1116,7,16465
5246,1,11,2020-10-10,08:00:00,149032,3547,129304,1243,9,16181
5247,1,11,2020-10-11,08:00:00,150253,3557,130760,1221,10,15936
5248,1,11,2020-10-12,08:00:00,151434,3566,132173,1181,9,15695
5249,1,11,2020-10-13,08:00:00,152603,3574,133615,1169,8,15414
5250,1,11,2020-10-14,08:00:00,153761,3584,134990,1158,10,15187
5251,1,11,2020-10-15,08:00:00,154936,3595,136404,1175,11,14937
5252,1,11,2020-10-16,08:00:00,156121,3606,137733,1185,11,14782
5253,1,11,2020-10-17,08:00:00,157312,3617,139012,1191,11,14683
5254,1,11,2020-10-18,08:00:00,158473,3626,140282,1161,9,14565
